#{"t_start": 1780600309.3689928, "env_id": "None"}
r,l,t,n_delivered,n_invalid,n_empty_grab,n_physics_attempts,sum_grasp_quality,sum_disturb_m,sum_disturb_raw_m,max_disturb_m,n_ejected,n_predicate_succ,n_objects_initial
66.40476,60,95902.917353,12,0,0,60,12.8,0.757620109508657,1.574857220959657,0.05084784036835482,1,12,20
68.80398,60,95910.843814,12,0,0,60,16.8,0.7180070156866581,1.4865841630775065,0.06104683472463155,0,12,20
62.640297,60,95918.405279,11,0,3,57,16.200000000000003,0.9198470508696042,1.7063843671772676,0.14014923933697904,1,11,20
63.81259,60,95926.919844,11,0,0,60,16.8,1.4436973048382595,2.5424140354653275,0.14513776175826723,0,11,20
78.349495,60,95926.919947,15,0,0,60,19.400000000000002,0.7952535782677644,1.4871262348367904,0.09578235169211781,0,15,20
71.51482,60,95930.675157,13,0,0,60,18.400000000000002,1.102600296164188,2.077718468444551,0.06581272346886972,0,13,20
71.86404,60,95930.675262,13,0,2,58,20.6,0.7379939641512218,1.6246487834642582,0.06008218347439331,0,13,20
71.05822,60,95930.675309,13,0,2,58,17.4,0.6208877450437705,1.5418815922503661,0.07494887615246516,0,13,20
78.41302,60,95930.675328,16,0,6,54,20.200000000000003,0.9234913174470385,1.761100451348663,0.07049404361927927,0,16,20
68.59046,60,95930.675346,12,0,0,60,17.6,0.6547660641401091,1.5549633437445094,0.06472746862361237,0,12,20
62.318836,60,95930.675363,10,0,0,60,15.600000000000003,0.7005774201551479,1.6408318794523218,0.05537647085621627,0,10,20
74.06136,60,96036.881814,14,0,3,57,19.799999999999997,0.7293278395627106,1.4071656461222999,0.06376204274668909,0,14,20
69.5781,60,96044.166309,13,0,3,57,19.800000000000004,0.9909616237666083,1.8188722898176566,0.09404889448672117,1,13,20
77.55244,60,96051.594177,15,0,0,60,20.400000000000002,0.8637892958241388,1.5764895379400423,0.11846203283281603,1,15,20
64.76364,60,96056.584234,11,0,2,58,17.0,0.74817507590265,1.5952893257070198,0.05438258905327424,0,11,20
82.15789,60,96063.780641,16,0,1,59,21.200000000000003,0.4310727204786984,1.0225328479667288,0.07334722583427625,0,16,20
77.571976,60,96072.264236,16,0,6,54,20.200000000000003,0.8240231639801856,1.6709924514198915,0.0630632463174156,1,16,20
86.76421,60,96079.813715,18,0,2,58,21.6,0.9179013739500533,1.5884679273946272,0.10865346073176063,0,18,20
87.86915,60,96079.813812,18,0,0,60,21.4,0.815439374007338,1.584968382682914,0.07130253171174245,0,18,20
57.9668,60,96083.661746,9,0,0,60,13.000000000000002,1.026591458347972,1.9261051919306624,0.11221376203490363,0,9,20
65.160995,60,96083.66183,11,0,0,60,14.0,0.599497657202955,1.2867228716884325,0.048237741894509405,0,11,20
69.336205,60,96083.661853,12,0,0,60,19.000000000000004,0.7419068691635097,1.5740882887574772,0.06652727735931407,0,12,20
74.956696,60,96083.661872,14,0,0,60,21.200000000000003,1.051652079747084,1.9735033746307258,0.07721294886719127,0,14,20
69.22258,60,96083.66189,12,0,0,60,18.0,0.6887113104301202,1.476843355044962,0.12086852542201093,0,12,20
76.45791,60,96083.661906,15,0,5,55,19.000000000000004,0.47106176409010564,1.187487062238687,0.04533189546702095,0,15,20
70.756584,60,96194.020184,13,0,1,59,15.4,0.7817103169802809,1.4960830044862239,0.10518775685073511,0,13,20
87.28742,60,96201.008477,18,0,1,59,22.6,0.8662935227920029,1.638046866280917,0.07784138500173703,0,18,20
65.91477,60,96208.947733,11,0,0,60,18.800000000000004,0.9426126898664975,1.9105915837665794,0.09571651502395881,0,11,20
61.111813,60,96214.504282,10,0,1,59,15.8,0.8340899946396094,1.7524022493714984,0.07517689729547221,0,10,20
64.02206,60,96221.905043,11,0,1,59,13.399999999999999,0.8289690885366464,1.6171000327912046,0.07660598399553405,0,11,20
75.47667,60,96229.619356,14,0,2,58,23.600000000000005,0.9016701037772358,1.7748928829087993,0.07077899620629007,0,14,20
72.239426,60,96237.057508,14,0,5,55,19.0,1.0202996390795085,1.9286298969530107,0.07743542597520027,0,14,20
69.23846,60,96237.05761,12,0,1,59,19.000000000000004,0.5407721128021689,1.3247145659074866,0.04976691273046679,0,12,20
78.325424,60,96240.329167,15,0,0,60,20.0,0.8772905894638315,1.734764890584269,0.10419432159516709,0,15,20
67.75092,60,96240.329282,12,0,1,59,14.399999999999999,0.6345367261228217,1.5694475098100238,0.035633241173160454,0,12,20
67.62326,60,96240.329311,12,0,2,58,17.799999999999997,0.8983771653654051,1.7388651284264054,0.06727955248844536,0,12,20
82.826675,60,96240.32933,17,0,6,54,22.800000000000004,0.3366881246134338,0.9224359784979159,0.027396490568373726,0,17,20
81.44555,60,96240.330314,16,0,0,60,20.0,0.8772294144473948,1.6529644265100845,0.07288087324831458,0,16,20
74.14732,60,96240.330394,14,0,3,57,18.6,0.5263534664379333,1.3428295225379512,0.04624312166384803,0,14,20
69.52855,60,96349.720623,12,0,1,59,20.6,0.6157227809914816,1.4866531431691237,0.10074403561849953,0,12,20
69.44981,60,96357.746818,13,0,4,56,16.400000000000002,0.7751023757984379,1.5612371386976676,0.05535340087540572,0,13,20
67.787766,60,96365.329794,12,0,2,58,18.000000000000004,0.8861224661793584,1.6078143500090711,0.09972845553539851,0,12,20
72.00214,60,96370.202467,13,0,0,60,17.400000000000002,0.6289322731102875,1.3443158886403368,0.08790848628310907,0,13,20
74.32816,60,96377.525465,14,0,1,59,17.800000000000004,0.8159233743623023,1.6892318317109447,0.04247628055234149,0,14,20
81.06007,60,96386.050081,16,0,2,58,22.600000000000005,0.9399744245710369,1.8154831447498399,0.08076154413856429,0,16,20
67.08955,60,96394.550481,12,0,0,60,15.000000000000002,0.7652281357848955,1.5436420353883973,0.06389481833123593,1,12,20
86.16838,60,96394.550583,18,0,5,55,21.799999999999997,0.5758353901620681,1.248535442892389,0.061476394845075936,0,18,20
72.39405,60,96397.898659,13,0,0,60,21.200000000000003,0.7329831386135062,1.5152234036435772,0.0775342849316089,0,13,20
64.275604,60,96397.898763,11,0,1,59,12.600000000000001,0.5821912455841401,1.2811230197384111,0.05092992021811296,0,11,20
68.25132,60,96397.898793,12,0,1,59,15.200000000000001,0.5043509033209497,1.1758678914220395,0.052759258616825885,0,12,20
78.24863,60,96397.898813,15,0,3,57,24.000000000000004,0.8057030968282684,1.7428998250426533,0.06042796010996446,0,15,20
68.30813,60,96397.898831,12,0,2,58,17.6,0.5059338801299204,1.216817494326812,0.1070958540224776,0,12,20
66.78787,60,96397.898847,12,0,1,59,16.8,1.1860591214839153,2.339574330286957,0.059088215502847596,0,12,20
69.62416,60,96512.668907,13,0,1,59,16.4,0.9779178167443422,1.7538472164657677,0.09664532845564501,1,13,20
75.49744,60,96519.656891,14,0,1,59,22.800000000000004,0.9812862304872844,1.868918701702891,0.06847964144407837,0,14,20
75.44675,60,96527.52895,14,0,1,59,22.600000000000005,0.4566395641102742,1.0581319885083091,0.10021907553025347,1,14,20
63.901115,60,96533.228593,11,0,1,59,17.600000000000005,0.9794389586691745,1.888767879915993,0.10351055433692044,1,11,20
82.5773,60,96540.411057,16,0,0,60,22.200000000000003,0.6213583152807347,1.3587272812155482,0.04519438357168455,0,16,20
59.0915,60,96548.816631,9,0,0,60,17.0,1.0842457245410546,2.0754952282726493,0.09617382264462432,0,9,20
79.82413,60,96557.332879,16,0,2,58,16.0,0.5279443728459651,1.225127260585137,0.056329607203884385,0,16,20
62.42346,60,96557.332983,10,0,0,60,15.200000000000003,0.3582653761436024,1.1440401517557985,0.03335090119072378,0,10,20
66.61082,60,96560.718908,12,0,3,57,16.799999999999997,1.0045930172849935,2.0066021455493805,0.03716536545080113,0,12,20
68.44404,60,96560.71901,12,0,0,60,17.4,0.9279767785182672,1.994807548675801,0.11800937493612162,0,12,20
64.776,60,96560.719036,12,0,5,55,15.000000000000002,0.9419974074074182,1.682944946719928,0.10365779566426311,0,12,20
59.19152,60,96560.719054,9,0,0,60,15.600000000000003,0.804237492121743,1.6981435453890286,0.05335648308861828,0,9,20
72.36416,60,96560.71907,13,0,0,60,18.200000000000003,0.6279183229743324,1.4006283917517581,0.03540167554352442,0,13,20
60.92587,60,96560.719087,10,0,3,57,17.800000000000004,1.0170610079014912,2.042211668014897,0.07833193376352889,0,10,20
70.60144,60,96673.546552,13,0,0,60,16.200000000000003,0.9392823637199857,1.7586747455845881,0.10002199092506801,0,13,20
62.353477,60,96681.051418,10,0,0,60,19.400000000000002,1.0832553344739804,2.3744709717130723,0.05901708778285897,0,10,20
66.35068,60,96689.803078,12,0,4,56,14.4,0.5646659481373798,1.119020860482424,0.05551086302714566,0,12,20
76.4558,60,96696.804238,15,0,3,57,18.6,0.912101286192377,1.7360008621727876,0.061210467116110466,0,15,20
85.745544,60,96706.47718,17,0,1,59,25.600000000000005,0.7772303587767011,1.7225173940771543,0.06279031816036032,0,17,20
78.864624,60,96715.49179,15,0,0,60,20.0,0.6677038314813336,1.5044496905834372,0.05025729663821066,0,15,20
74.58459,60,96723.56459,14,0,2,58,19.200000000000003,0.39770685516050674,1.0193030069014468,0.05412714271722746,0,14,20
74.52487,60,96723.564692,14,0,0,60,16.8,0.7775741633513764,1.5749220104316681,0.07795995216845483,0,14,20
84.09943,60,96726.500841,17,0,1,59,20.0,0.7602908287024526,1.5602766928263727,0.15953292729105098,0,17,20
67.454636,60,96726.500942,12,0,3,57,16.0,0.46269056411671855,1.298351792435058,0.049289242979898465,0,12,20
67.72744,60,96726.500968,12,0,1,59,15.000000000000002,0.6762772054820249,1.4346878838239194,0.08033095330065712,0,12,20
84.8438,60,96726.500987,17,0,2,58,22.200000000000003,0.5081129704916629,1.1421053426099266,0.05037149066478189,0,17,20
74.21045,60,96726.501004,14,0,1,59,17.200000000000003,0.784775502381469,1.7266698337921236,0.041939825372819484,0,14,20
74.5187,60,96726.501021,14,0,1,59,17.6,0.7106641268013173,1.4727572929117907,0.060062232982098965,0,14,20
94.22352,60,96832.641634,20,0,0,60,24.8,1.208250898650365,2.2052692882163365,0.06518824206998214,0,20,20
87.342896,60,96839.418818,18,0,0,60,18.8,0.7085818103905237,1.33932887125141,0.1084963158704328,0,18,20
72.45269,60,96846.028386,13,0,0,60,20.000000000000004,0.8336519960712437,1.9402382722941625,0.058526449884133566,0,13,20
63.005398,60,96852.202227,11,0,0,60,15.000000000000002,0.8072950790623753,1.4839310188079957,0.10292896934550848,2,11,20
65.85814,60,96859.323936,11,0,0,60,19.400000000000002,1.0609280857193848,2.1145861766459677,0.06252016251726639,0,11,20
73.36385,60,96868.184062,14,0,5,55,18.6,0.4180823762205625,1.0106675890587953,0.03703200832765785,0,14,20
71.24875,60,96877.442817,13,0,2,58,18.600000000000005,0.7256249570785623,1.4577883196127952,0.06996200307761397,0,13,20
76.924194,60,96877.44292,15,0,2,58,19.800000000000004,0.5879282863095577,1.1734008442686061,0.09090671603120334,1,15,20
87.46205,60,96881.043405,18,0,2,58,22.6,0.7389788935193762,1.5114992783111958,0.06071311293015748,0,18,20
82.40668,60,96881.043484,16,0,2,58,25.200000000000003,0.6366828518036997,1.4310133312282318,0.05307341794804608,0,16,20
78.62165,60,96881.043508,16,0,2,58,17.6,0.9091730050070455,1.8277541095776568,0.09941862114407368,1,16,20
74.27738,60,96881.043525,14,0,1,59,16.2,0.6213194261829236,1.3555466350564915,0.06961834597715866,0,14,20
70.15274,60,96881.04354,13,0,1,59,18.6,0.9636299630859424,1.849665247390191,0.0906630889506031,1,13,20
63.272137,60,96881.043555,11,0,1,59,17.000000000000004,1.2439278196157548,2.346757164067524,0.06888011235835712,1,11,20
68.19764,60,96991.971772,12,0,0,60,17.0,0.47118622327872484,1.2811494343429892,0.06175129693489743,0,12,20
68.216484,60,96998.994183,12,0,1,59,14.799999999999999,0.40176873644475875,1.0879216081985241,0.052129457490952026,0,12,20
75.34537,60,97006.265495,14,0,1,59,22.799999999999997,0.5373090802969972,1.4170186831084906,0.05673747943116743,0,14,20
85.542496,60,97010.582702,17,0,0,60,23.400000000000002,0.8187516243913081,1.8041563326326724,0.05201077045197714,0,17,20
78.61634,60,97017.67953,15,0,2,58,24.000000000000004,0.8718469217007052,1.809349136026178,0.08008952921754434,0,15,20
58.177753,60,97025.539424,9,0,0,60,11.4,0.7011202052141297,1.6134070332863966,0.04605456284161487,0,9,20
81.49257,60,97034.741997,16,0,1,59,21.600000000000005,0.8637207371132459,1.5566363530814866,0.058052972896838216,0,16,20
75.29562,60,97034.7421,14,0,2,58,21.200000000000003,0.5922093044575752,1.3978266435633644,0.0540683332782852,0,14,20
84.04759,60,97038.705183,17,0,2,58,21.000000000000004,0.6862278028240233,1.3035817433829844,0.08107760725157678,0,17,20
81.79624,60,97038.705306,16,0,0,60,22.0,1.0018868549953641,1.8280264569627669,0.06917596676320949,0,16,20
61.79473,60,97038.705338,10,0,0,60,16.0,1.0426279832154433,2.070341244347517,0.08539954238275296,0,10,20
68.08904,60,97038.705356,12,0,1,59,14.4,0.42547653458973733,1.0418197167093814,0.04179984086068249,0,12,20
80.782364,60,97038.705372,16,0,2,58,21.200000000000003,0.8488208783764625,1.9460919971973365,0.04102939576365748,0,16,20
68.6274,60,97038.716916,12,0,0,60,15.999999999999998,0.6263012086551655,1.3690148108829496,0.056667827806953786,0,12,20
68.576416,60,97159.57519,12,0,0,60,15.8,0.6417830517352033,1.4440235671065225,0.04374249325696609,0,12,20
71.67998,60,97167.962221,13,0,1,59,16.200000000000003,0.40002047577121475,0.9576565390234663,0.06645548810288844,0,13,20
70.1826,60,97175.343456,13,0,2,58,17.400000000000002,0.5987136097317305,1.261931223439826,0.1026814969343968,1,13,20
71.07747,60,97181.777742,13,0,2,58,18.0,0.7612649033577168,1.5214737726855925,0.1287556165348334,0,13,20
77.460365,60,97190.492376,15,0,0,60,18.800000000000004,0.6498304656291407,1.4133452550300514,0.042345431497610005,1,15,20
81.243515,60,97199.327377,16,0,1,59,18.0,0.3882672528048459,0.8631211331881893,0.07243488457983158,0,16,20
71.80106,60,97207.983958,13,0,2,58,20.800000000000004,0.7794666327070775,1.6726910393736145,0.08493726334908225,0,13,20
67.07654,60,97207.984071,12,0,0,60,18.6,0.8317256334919273,1.5649874141655722,0.06594120199453385,1,12,20
65.62797,60,97211.578631,11,0,0,60,18.200000000000003,0.9760191486917758,1.8420187287371772,0.058438897176772885,0,11,20
74.561516,60,97211.578726,14,0,1,59,19.0,0.8192509883008487,1.6561988015380409,0.12057091864161694,0,14,20
64.91508,60,97211.578752,11,0,1,59,16.4,0.7724649057594845,1.558962897889211,0.08538761853935901,0,11,20
74.48092,60,97211.578773,14,0,1,59,17.200000000000003,0.6495584749747185,1.2260554373397181,0.09920324156462197,0,14,20
72.28959,60,97211.578793,14,0,5,55,18.6,0.4752161594510167,1.1691272597283422,0.08339151357799929,1,14,20
78.10468,60,97211.578812,15,0,2,58,20.8,0.41769799962481047,0.969099352291833,0.05200908833415838,0,15,20
62.4148,60,97318.551608,10,0,0,60,18.800000000000004,1.1725984183756648,2.2568383939566807,0.06033070091580202,0,10,20
80.6372,60,97326.170867,17,0,4,56,17.0,0.7914293116212876,1.3315941867967358,0.1659576726573908,1,17,20
82.00888,60,97333.404829,16,0,0,60,18.8,0.41557147949494566,0.9031632249456373,0.08411346947585281,0,16,20
77.99897,60,97337.859406,15,0,1,59,19.4,0.7205234332784605,1.50414158176693,0.042868998542829925,0,15,20
73.94596,60,97345.475211,14,0,1,59,17.0,0.8870335610174758,1.7998336480482122,0.11933640101192602,0,14,20
74.46349,60,97354.636078,14,0,1,59,17.2,0.6582689829430957,1.4091876489489612,0.0449139884785476,0,14,20
71.22526,60,97362.055982,13,0,0,60,18.000000000000004,1.1673712647009673,2.1260633530107476,0.08803816992515967,0,13,20
83.661125,60,97362.056095,17,0,2,58,21.6,0.44944637783688723,1.1147807844112287,0.06839508077418034,1,17,20
68.045525,60,97365.396976,12,0,0,60,13.8,0.627236492769206,1.4828623398919016,0.08878211567487673,0,12,20
70.577194,60,97365.397079,13,0,2,58,18.200000000000003,0.9814092598489907,1.9691474789071677,0.07276580537981767,0,13,20
72.900536,60,97365.397106,13,0,0,60,22.000000000000004,0.9297353206446951,1.8665985689019984,0.07061638424812834,0,13,20
71.9605,60,97365.397124,13,0,1,59,19.6,0.749752750641505,1.5007845816749488,0.07178040263843603,0,13,20
75.049065,60,97365.397141,14,0,0,60,17.8,0.7254833979411578,1.5636041949567738,0.05243759537476519,0,14,20
64.886925,60,97365.397156,11,0,0,60,15.4,0.886534055379202,1.7666306853920282,0.10135506398507767,0,11,20
74.39991,60,99330.15818,14,0,2,58,19.200000000000003,0.7600498916081977,1.403385629906542,0.08441959192812212,0,14,20
68.46954,60,99338.476945,12,0,2,58,18.000000000000004,0.5052349406682743,1.1895516686293173,0.04189982607377439,0,12,20
76.28565,60,99346.279757,14,0,0,60,21.200000000000003,0.6171852768291164,1.3240971836840105,0.05818376777667057,0,14,20
74.384445,60,99352.912489,14,0,0,60,20.6,0.9177831781831385,1.8667217985136557,0.063409769966213,1,14,20
78.490395,60,99361.363986,15,0,0,60,20.400000000000002,0.6648098788861548,1.568184301493917,0.032113420065703856,0,15,20
80.41788,60,99368.701594,16,0,1,59,19.200000000000003,1.0010696353460267,1.715780410506065,0.0645475692145259,0,16,20
75.47227,60,99377.481346,14,0,0,60,19.400000000000002,0.7538623314743453,1.711382908493369,0.042459435244349523,0,14,20
76.96153,60,99377.482141,15,0,4,56,18.8,0.379264172237818,0.8743921200187025,0.04783709522007885,0,15,20
69.531364,60,99380.638869,13,0,3,57,18.0,0.724328549786188,1.4167793052501898,0.10159509331289837,1,13,20
76.41445,60,99380.638955,15,0,3,57,15.8,0.4927918008137487,1.0457731801544001,0.06407094047318132,0,15,20
83.339355,60,99380.638981,17,0,5,55,24.6,0.6203272937167047,1.2698798200653576,0.08178651381160024,0,17,20
81.616,60,99380.639,16,0,0,60,19.0,0.6220160446328444,1.2771256770408035,0.039338692072096317,0,16,20
58.60063,60,99380.639018,10,0,5,55,14.4,0.6696785979679074,1.5020333998175621,0.11033871804138283,1,10,20
73.66442,60,99380.639035,14,0,3,57,19.0,0.8078064933058866,1.5038471423269688,0.06127983863817615,0,14,20
77.46665,60,99492.2239,16,0,8,52,18.4,0.586705330670895,1.2476662595081545,0.03952907932364821,0,16,20
62.05283,60,99501.111836,10,0,1,59,15.600000000000003,0.6235746282055126,1.4048816923324512,0.06837441275858985,0,10,20
71.83782,60,99509.6137,13,0,0,60,20.400000000000006,0.9910929943892357,1.8879701818621133,0.0766683441126629,0,13,20
75.01289,60,99515.109541,14,0,1,59,20.000000000000004,0.5535629929331769,1.2375293909991112,0.06663054038089566,0,14,20
67.53635,60,99522.933094,12,0,3,57,18.400000000000002,0.801830846044293,1.5846379163890238,0.09160976171221813,0,12,20
69.63312,60,99530.558459,12,0,0,60,21.200000000000003,0.9434336611110773,1.937129064146439,0.06286649992679147,0,12,20
81.41265,60,99539.237076,16,0,1,59,21.0,0.7536659753944754,1.6231988091633698,0.03772003868496865,0,16,20
70.93927,60,99539.23718,13,0,3,57,19.0,0.6703695516973955,1.2773679793126258,0.06267060291403691,0,13,20
65.38347,60,99543.33943,11,0,0,60,15.600000000000001,0.6882632828698542,1.4688180610485957,0.09600099529308831,0,11,20
69.29169,60,99543.339532,13,0,1,59,16.200000000000003,1.0941588581498942,1.8936940668134254,0.12201415444471066,1,13,20
70.66875,60,99543.33956,13,0,1,59,17.4,0.585630275629461,1.3019701038726306,0.08068618895007822,1,13,20
68.270325,60,99543.339578,13,0,5,55,17.6,0.7948373161239434,1.5136310413212102,0.10104418034846624,1,13,20
54.035976,60,99543.339596,8,0,0,60,14.6,1.7320080409054457,3.188807687826708,0.05506455186584972,0,8,20
67.655716,60,99543.339612,12,0,0,60,18.4,0.9921425453974394,1.8782726582361666,0.11259210965840141,1,12,20
67.20709,60,99660.250485,12,0,0,60,14.4,1.0964555521389354,2.0954668927051907,0.09518578478387828,0,12,20
75.51654,60,99666.663754,14,0,0,60,19.400000000000002,0.7317233037214481,1.4834737509313658,0.08334192761998094,0,14,20
78.331375,60,99674.189323,15,0,0,60,18.2,0.6443254709597916,1.5078760088095553,0.06358927954881488,0,15,20
68.65619,60,99681.287416,12,0,1,59,18.000000000000004,0.6819138836136153,1.4297647278994403,0.12497946985447725,0,12,20
84.029526,60,99690.099243,17,0,0,60,19.200000000000003,0.9452399279683752,1.8608138758207509,0.12278463735837063,0,17,20
71.11084,60,99697.373152,13,0,1,59,15.2,0.5745761445301747,1.3294785217291407,0.041913627800921685,0,13,20
87.39679,60,99704.936675,18,0,3,57,21.800000000000004,0.421624975003701,1.0333618359367325,0.03997333590134919,0,18,20
71.69406,60,99704.93678,13,0,0,60,18.2,0.962983279129125,2.055606658348775,0.10028416749745285,0,13,20
72.22275,60,99707.919787,13,0,2,58,19.8,0.4386407278483996,0.9957761348079247,0.05620994004067105,0,13,20
82.32657,60,99707.919888,17,0,5,55,19.2,0.5667233808636278,1.190841851835607,0.04031950141668212,0,17,20
74.98323,60,99707.919913,14,0,1,59,19.0,0.4384019922944963,1.2052748262068935,0.031089427483010343,0,14,20
62.644608,60,99707.919931,10,0,0,60,16.200000000000003,0.6676897557911037,1.4420466587676801,0.06917065153636993,0,10,20
64.630226,60,99707.919949,11,0,1,59,16.6,0.7148805631724445,1.4875295847683867,0.06228885924668157,0,11,20
73.07068,60,99707.919965,13,0,0,60,23.000000000000007,0.9746650918184305,1.7971964225282684,0.08912251390173952,0,13,20
65.74049,60,99813.098591,11,0,1,59,18.200000000000003,0.6097513277838041,1.4212863964718783,0.07367380088024823,0,11,20
70.46736,60,99821.124827,13,0,1,59,15.2,0.8563198161016482,1.677420346599765,0.08174152720929283,0,13,20
73.07422,60,99829.708679,14,0,1,59,19.200000000000003,0.9229002417973896,1.7449332352638214,0.0970609445428533,1,14,20
61.566116,60,99834.922724,10,0,1,59,16.400000000000006,1.0269423889516165,2.0227068739159884,0.06955755589853106,0,10,20
61.719353,60,99842.953821,10,0,0,60,17.800000000000004,0.8703214384135296,1.7758512140686231,0.057112522910219135,1,10,20
69.58487,60,99851.027872,13,0,3,57,15.0,0.7475666632710536,1.5012089398660844,0.08474894345691007,0,13,20
70.89866,60,99858.995023,13,0,2,58,16.0,0.5106834910971921,1.1822645295067313,0.06413005874078749,0,13,20
70.19209,60,99858.995143,13,0,3,57,16.8,0.7539538348107764,1.5144669081221689,0.07437163185139524,0,13,20
66.777306,60,99862.09844,12,0,3,57,15.000000000000002,0.6513404076500479,1.3842980814395704,0.056742172099056264,0,12,20
67.96599,60,99862.098536,12,0,0,60,14.000000000000002,0.6970043531653517,1.4716379581836418,0.059509875004471365,0,12,20
78.083565,60,99862.098564,15,0,0,60,19.8,1.0082154576416977,1.9509111409665174,0.05829892578070952,0,15,20
70.25767,60,99862.098585,13,0,1,59,15.4,0.7211712262995744,1.5411402716720861,0.07679039859105613,0,13,20
67.66733,60,99862.098606,12,0,0,60,16.0,0.6063312541339368,1.4440803210230213,0.08086041300196341,1,12,20
68.0132,60,99862.098624,12,0,0,60,16.799999999999997,0.8233915095486453,1.7121007988434298,0.061881373928915094,0,12,20
67.488815,60,99971.712979,12,0,0,60,14.0,0.9556019226026858,1.7176328977046365,0.0805185076509689,0,12,20
82.9997,60,99978.27102,17,0,3,57,19.0,0.6601662613633731,1.3504297891048849,0.08093253552568717,0,17,20
82.06423,60,99988.162257,16,0,0,60,20.000000000000004,0.5078893913857554,1.1821121706539248,0.04702586998592318,0,16,20
71.75815,60,99993.698354,13,0,0,60,16.2,0.5909270721576391,1.3344577924746837,0.07120060153501276,0,13,20
71.29705,60,100003.287244,13,0,1,59,20.400000000000002,1.1814828620414632,2.1546898203596894,0.08035224314283185,0,13,20
89.38581,60,100011.509701,19,0,5,55,26.000000000000004,0.5371080432679115,1.1862081456838889,0.04109665293806283,0,19,20
80.222336,60,100019.86774,17,0,11,49,21.6,0.45887368856334865,1.0404925226203119,0.07664494939847774,0,17,20
78.393326,60,100019.867846,15,0,2,58,21.400000000000002,0.5933533910844571,1.3387300853008002,0.07059645910210537,0,15,20
73.24283,60,100023.265649,14,0,5,55,19.6,0.6485911958064342,1.5029829829226853,0.049423409786865095,0,14,20
68.75708,60,100023.265754,13,0,5,55,14.600000000000001,0.6414849490820312,1.365324742417903,0.06618781856686073,0,13,20
74.865326,60,100023.265784,14,0,1,59,20.0,0.8973453681125327,1.8730328486668795,0.05638941390364121,0,14,20
61.875633,60,100023.265803,10,0,0,60,15.200000000000003,0.942178736737645,1.8013977975107343,0.09178397968042006,0,10,20
68.914444,60,100023.265821,13,0,2,58,14.2,0.7127843161968177,1.3604805913428062,0.08248017682827545,1,13,20
63.27878,60,100023.265838,11,0,2,58,15.2,0.7006015040245259,1.3817038411720626,0.11201535541528274,1,11,20
83.53815,60,100125.694944,17,0,3,57,19.8,0.5509427943909591,1.1128692635164739,0.09573555928989919,0,17,20
58.306065,60,100133.447567,9,0,0,60,13.4,0.9369661665970983,1.9236307663088634,0.10132464948855906,0,9,20
69.6838,60,100141.111979,12,0,0,60,19.800000000000004,0.7080961753189169,1.6798639084768496,0.05188519442498889,0,12,20
71.96807,60,100147.333895,13,0,0,60,18.200000000000003,0.8259714652607201,1.6647135895252752,0.08157663631704966,0,13,20
74.93086,60,100155.177321,14,0,0,60,18.0,0.7945817664097934,1.6398145142254348,0.1324271098715912,0,14,20
77.88124,60,100163.669017,15,0,4,56,23.400000000000006,0.6493912414008535,1.3373160802864574,0.03779377647499026,0,15,20
65.09033,60,100172.056764,11,0,0,60,14.200000000000003,0.6048273982215093,1.2526882338488192,0.0696413208312518,0,11,20
89.39051,60,100172.056871,19,0,3,57,19.0,0.5047634835768364,1.166100107496397,0.05352882860760082,0,19,20
85.361275,60,100175.902525,17,0,1,59,22.0,0.4493823389499519,1.0379576905450658,0.09624077789584143,0,17,20
88.06997,60,100175.903095,18,0,0,60,19.6,0.46503698137352906,1.0940946889617664,0.03279036700038162,0,18,20
59.565178,60,100175.903124,10,0,3,57,15.600000000000001,0.8474042614436192,1.6612767781424813,0.10541738245221748,1,10,20
69.943016,60,100175.903144,13,0,2,58,16.0,0.5084913292395146,1.0406792084114258,0.09584215422291938,1,13,20
74.71734,60,100175.903161,14,0,0,60,17.4,0.6013439450993686,1.4836230197279245,0.051909292312058146,0,14,20
87.829994,60,100175.903178,18,0,1,59,20.800000000000004,0.5550210600705312,1.171074203352426,0.0777419130258827,0,18,20
60.43652,60,100286.614159,9,0,1,59,20.800000000000004,0.7117394733440504,1.7525213471616783,0.04417776775858628,0,9,20
69.74813,60,100293.57882,13,0,4,56,16.8,0.7059400629944279,1.61145626556959,0.04792677771753438,0,13,20
81.74926,60,100302.053332,17,0,6,54,19.0,0.5753915329120136,1.2439088374920917,0.05192032788051887,0,17,20
72.66794,60,100308.114412,14,0,0,60,17.0,0.8160385790360813,1.5864039463674677,0.09223512684778824,2,14,20
67.98357,60,100315.729332,12,0,1,59,18.0,1.0382255254379904,2.036091287219794,0.0583334384480589,0,12,20
74.049866,60,100323.467307,14,0,2,58,19.200000000000003,0.8950771154549962,1.737075242104843,0.1613386585213603,0,14,20
64.176285,60,100330.828435,11,0,1,59,17.6,1.3218505532499591,2.4611282560324796,0.09808458668508034,0,11,20
80.38517,60,100330.828537,15,0,0,60,25.8,0.7774145587100911,1.7649922301121828,0.04495507367039434,0,15,20
63.92952,60,100334.035185,11,0,4,56,18.2,0.8052334750271782,1.7317979744722765,0.05851100540761377,0,11,20
80.30516,60,100334.035307,16,0,3,57,21.400000000000002,0.8874236754551502,1.6790864185717316,0.06785076797204936,0,16,20
78.59343,60,100334.03534,15,0,1,59,22.0,0.8532971270508807,1.6886670021101322,0.057752616578767964,0,15,20
