policy,n_objects,seed,episode_idx,cleared,n_delivered,n_steps,steps_to_clear,total_reward,sum_disturbance_m,sum_disturb_raw_m,max_disturb_m,mean_disturbance_per_attempt,n_invalid,n_empty_grab,n_physics_attempts,n_predicate_succ,n_failure_masked,n_ejected,wall_time_s
topdown,15,1003,3,0,11,45,-1,57.577355630363215,0.40132218481837184,0.7340848381093651,0.05247941696359401,0.008918270773741596,0,0,45,11,86,0,35.68798565864563
heuristic_augmented,15,1003,3,0,11,45,-1,58.13528151837803,0.07235924081094854,0.352684835633362,0.015540430019570435,0.0016079831291321896,0,0,45,11,88,0,35.46780276298523
rl,15,1003,3,0,10,45,-1,54.717871140105736,0.2310644299471002,0.49911347684077395,0.05563371093406322,0.00513476510993556,0,0,45,10,88,0,35.24773597717285
greedy_ggcnn,15,1004,4,0,3,45,-1,32.25603982193295,0.4019800890335259,0.9773955449780932,0.05470278701783999,0.008932890867411687,0,0,45,3,44,0,42.140902042388916
random,15,1004,4,0,8,45,-1,47.470363355414804,0.2548183222925778,0.6402906282331605,0.02565533873841086,0.005791325506649495,0,1,44,8,84,0,37.51788663864136
topdown,15,1004,4,0,11,45,-1,59.026209008300754,0.22689549584959254,0.46974846904710504,0.02645349928130382,0.0050421221299909455,0,0,45,11,88,0,39.95647168159485
heuristic_augmented,15,1004,4,0,6,45,-1,41.13088920243196,0.524555398784005,0.9630199851228436,0.050265247808747616,0.011656786639644557,0,0,45,6,84,0,42.08556580543518
rl,15,1004,4,0,12,45,-1,61.80143145392842,0.2792842730357664,0.5927705312952728,0.06067489679256179,0.006206317178572587,0,0,45,12,86,0,36.733683586120605
greedy_ggcnn,15,1005,5,0,1,45,-1,25.381282129091545,0.2093589354542328,0.7688745995524044,0.025331968505572025,0.00465242078787184,0,0,45,1,30,0,49.1935088634491
random,15,1005,5,0,9,45,-1,50.93675431880101,0.4916228405994882,0.9922775824088308,0.04462618965808894,0.011173246377261095,0,1,44,9,86,0,41.844804525375366
topdown,15,1005,5,0,10,45,-1,54.86188878406404,0.17905560796793368,0.41774769442037607,0.031521431864285035,0.003979013510398526,0,0,45,10,88,0,37.24119567871094
heuristic_augmented,15,1005,5,0,7,45,-1,44.73213217473467,0.203933912632623,0.5196514154912598,0.031521431864285035,0.0045318647251694,0,0,45,7,88,0,40.13402724266052
rl,15,1005,5,0,12,45,-1,61.93843903660095,0.21078048169948987,0.48884806600384895,0.028359779835377432,0.004684010704433108,0,0,45,12,60,0,34.90727424621582
greedy_ggcnn,15,1006,6,0,5,45,-1,37.93926438552713,0.39036780723641956,0.8288259649977183,0.05770910583104796,0.008674840160809324,0,0,45,5,58,0,41.01375365257263
random,15,1006,6,0,13,45,-1,63.435543468310975,0.31222826584448926,0.7084446863853375,0.087083823508835,0.007434006329630697,0,3,42,13,76,0,34.636035442352295
topdown,15,1006,6,0,10,45,-1,54.73994025378976,0.13002987310509084,0.33396699277777725,0.023077130050363433,0.0028895527356686854,0,0,45,10,84,0,33.350733041763306
heuristic_augmented,15,1006,6,0,12,45,-1,60.40577858696074,0.2371107065195878,0.43876025167396515,0.056456095978431355,0.005269126811546395,0,0,45,12,64,1,34.943493127822876
rl,15,1006,6,0,13,45,-1,64.3436658692527,0.29816706537361404,0.5202885515415256,0.07486612029919598,0.006625934786080312,0,0,45,13,52,0,34.228925704956055
greedy_ggcnn,15,1007,7,0,2,45,-1,32.162218887177495,0.2788905564112566,0.7530731947725684,0.0315039100495697,0.006197567920250146,0,0,45,2,46,0,42.586113929748535
random,15,1007,7,0,10,45,-1,55.067552436645954,0.3462237816770003,0.7624047006875682,0.07265249291887607,0.007693861815044451,0,0,45,10,86,0,40.65355706214905
topdown,15,1007,7,0,9,45,-1,51.424119880799246,0.15794005960033972,0.4032454666463863,0.039279602770070046,0.0035097791022297713,0,0,45,9,88,0,35.63871741294861
heuristic_augmented,15,1007,7,0,8,45,-1,49.07885680625777,0.16057159687107658,0.4763950322010651,0.028661724851905178,0.0035682577082461462,0,0,45,8,88,0,39.17915344238281
rl,15,1007,7,0,13,45,-1,64.8844447280883,0.26777763595583076,0.6127325667338311,0.062372570730379245,0.005950614132351794,0,0,45,13,80,0,35.07510042190552
greedy_ggcnn,15,1008,8,0,4,45,-1,39.08800726648465,0.45599636675766814,0.917362633459918,0.041400213702336326,0.010133252594614848,0,0,45,4,58,0,39.8383150100708
random,15,1008,8,0,10,45,-1,53.594326234366356,0.34283688281680086,0.7186767302839283,0.0619197771212377,0.007972950763181415,0,2,43,10,88,0,36.640180587768555
topdown,15,1008,8,0,9,45,-1,51.490518281688246,0.12474085915584461,0.3937806835486122,0.03362678809953346,0.0027720190923521027,0,0,45,9,88,0,34.98716926574707
heuristic_augmented,15,1008,8,0,8,45,-1,48.46847575237688,0.31576212381152996,0.6757798039162459,0.03736209748964515,0.007016936084700665,0,0,45,8,88,0,37.143958568573
rl,15,1008,8,0,11,45,-1,56.96696814001259,0.46651592999369496,0.8700590425864091,0.07656977438856115,0.010849207674271976,0,2,43,11,84,0,33.581525802612305
greedy_ggcnn,15,1009,9,0,1,45,-1,25.065228557345698,0.17738572132715652,0.5572044187213185,0.0281925513030696,0.003941904918381256,0,0,45,1,26,0,46.761441707611084
random,15,1009,9,0,11,45,-1,56.68163723937476,0.3991813803125975,0.8178061047605228,0.04167448823600056,0.009283287914246452,0,2,43,11,84,0,38.30807971954346
topdown,15,1009,9,0,11,45,-1,57.82046799368305,0.13976600315843754,0.31153133991268656,0.026405835605222118,0.003105911181298612,0,0,45,11,80,0,35.37767505645752
heuristic_augmented,15,1009,9,0,11,45,-1,57.608362948444615,0.26581852577764387,0.4762028350969746,0.0788538939453194,0.005907078350614308,0,0,45,11,86,0,35.25057601928711
rl,15,1009,9,0,10,45,-1,54.47609465414253,0.16195267292871388,0.44516516633177633,0.0239815424242015,0.0035989482873047527,0,0,45,10,88,0,40.17663025856018
greedy_ggcnn,15,1010,10,0,3,45,-1,31.771457287316558,0.40427135634172107,0.9160800608219326,0.03867456121979614,0.008983807918704912,0,0,45,3,64,0,43.18096113204956
random,15,1010,10,0,8,45,-1,48.910449052884985,0.36477547355750023,0.8752222466913331,0.05320350895978509,0.008106121634611116,0,0,45,8,88,0,39.33009910583496
topdown,15,1010,10,0,10,45,-1,54.501700632507664,0.1291496837461181,0.2839396395160714,0.03543491956400861,0.0028699929721359577,0,0,45,10,88,0,35.77853274345398
heuristic_augmented,15,1010,10,0,9,45,-1,51.60505585033214,0.18747207483388156,0.3721713884233552,0.0515478009378848,0.00416604610741959,0,0,45,9,88,0,33.89898896217346
rl,15,1010,10,0,9,45,-1,50.701520709770016,0.39923964511496896,0.7494498085221781,0.08655053998634091,0.008871992113665976,0,0,45,9,86,0,35.63092088699341
greedy_ggcnn,15,1011,11,0,2,45,-1,28.801618472904792,0.3391907635476077,0.756071781124913,0.10403957174654674,0.007537572523280171,0,0,45,2,26,0,42.987048387527466
random,15,1011,11,0,12,45,-1,59.35507818315422,0.5624609084228734,0.8819834585393583,0.11171667947428668,0.012783202464156214,0,1,44,12,80,1,37.14592885971069
topdown,15,1011,11,0,12,45,-1,60.78155316244371,0.5092234187781247,0.8702857123513711,0.10465006040607362,0.011316075972847216,0,0,45,12,66,1,34.06092143058777
heuristic_augmented,15,1011,11,0,12,45,-1,61.093001298380116,0.3134993508099048,0.6667290388515277,0.03152591463010625,0.006966652240220107,0,0,45,12,66,0,33.47006583213806
rl,15,1011,11,0,10,45,-1,55.04074182855533,0.4296290857223219,0.8962362343379319,0.04510343423962955,0.009764297402780044,0,1,44,10,86,0,35.01361536979675
greedy_ggcnn,15,1012,12,0,1,45,-1,25.959638623265658,0.3301806883671761,0.7004653366972186,0.037990553740606794,0.007337348630381692,0,0,45,1,80,0,40.999380350112915
random,15,1012,12,0,13,45,-1,64.26940695235771,0.33529652382112557,0.6708234732612405,0.0834912947180842,0.0074510338626916795,0,0,45,13,72,0,36.410900831222534
topdown,15,1012,12,0,8,45,-1,48.036464550693594,0.20176772465318069,0.4313021717144473,0.032797489997223414,0.004483727214515126,0,0,45,8,80,0,37.24272704124451
heuristic_augmented,15,1012,12,0,11,45,-1,57.899438199348765,0.22028090032557285,0.507174114181797,0.031413981764362935,0.0048951311183460635,0,0,45,11,86,0,35.36101937294006
rl,15,1012,12,0,12,45,-1,61.57768108788317,0.15115945605837253,0.31873837656430365,0.03290344433423748,0.0033590990235193895,0,0,45,12,62,0,31.671115398406982
greedy_ggcnn,15,1013,13,0,3,45,-1,33.26100632872894,0.34949683563552897,0.9031881304264429,0.03807682598098562,0.007766596347456199,0,0,45,3,50,0,44.08138632774353
random,15,1013,13,0,14,45,-1,66.41504113233228,0.2824794338338561,0.5873806482079931,0.1327472921933903,0.006725700805568002,0,3,42,14,60,0,29.879226207733154
topdown,15,1013,13,0,9,45,-1,54.39382534660481,0.2930873266975551,0.5325964372832693,0.0545652210143243,0.006513051704390114,0,0,45,9,88,0,40.0695104598999
heuristic_augmented,15,1013,13,0,12,45,-1,61.98629675347309,0.31685162326342253,0.6554856422585714,0.07346270306794267,0.007041147183631612,0,0,45,12,66,0,34.52167201042175
rl,15,1013,13,0,10,45,-1,54.19791410356938,0.24104294821527877,0.5843978413771973,0.059129979536281935,0.005605649958494855,0,2,43,10,86,0,33.472949266433716
greedy_ggcnn,15,1014,14,0,5,45,-1,38.08632216167623,0.22683891916186996,0.5820059709558374,0.03748967854500951,0.005040864870263777,0,0,45,5,40,0,40.18609929084778
random,15,1014,14,0,9,45,-1,51.50914722088691,0.37542638955653385,0.8769643854711463,0.05873866391216721,0.008342808656811864,0,0,45,9,88,0,39.58804392814636
topdown,15,1014,14,0,12,45,-1,61.06158274925121,0.16920862537435175,0.38657052304959433,0.03763119866453473,0.0037601916749855943,0,0,45,12,66,0,37.64118051528931
heuristic_augmented,15,1014,14,0,12,45,-1,61.31814673928398,0.16092663035796162,0.34210063820866005,0.03763119866453473,0.003576147341288036,0,0,45,12,70,0,35.53252863883972
rl,15,1014,14,0,11,45,-1,58.06899636861766,0.13550181569112993,0.363111156409329,0.02778116312345883,0.0030111514598028873,0,0,45,11,84,0,36.08383321762085
greedy_ggcnn,15,1015,15,0,4,45,-1,37.792017276067305,0.6139913619663422,1.2135459660045187,0.05912694194319464,0.013644252488140938,0,0,45,4,38,0,44.18684935569763
random,15,1015,15,0,13,45,-1,64.2418883368569,0.4190558315715207,0.8291190101218756,0.046145142535455784,0.009745484455151644,0,2,43,13,74,0,34.456324338912964
topdown,15,1015,15,0,11,45,-1,58.12627916312628,0.3668604184368219,0.6088850173098646,0.0701258131985967,0.008152453743040486,0,0,45,11,80,0,37.32405424118042
heuristic_augmented,15,1015,15,0,11,45,-1,57.92261817613004,0.41869091193494445,0.7440465630117741,0.06444946607119663,0.00930424248744321,0,0,45,11,88,0,40.06548047065735
rl,15,1015,15,0,11,45,-1,58.068112695267544,0.4659436523661925,0.7926059541315511,0.10029463448438412,0.010354303385915389,0,0,45,11,84,0,34.867377042770386
greedy_ggcnn,15,1016,16,0,2,45,-1,35.0321921251559,0.34390393742203507,0.7857967933429041,0.0542123029019969,0.007642309720489668,0,0,45,2,14,0,43.0861873626709
random,15,1016,16,0,11,45,-1,58.31331400879181,0.5733429956040887,1.0465297529079562,0.05787815243714417,0.012740955457868639,0,0,45,11,84,0,36.9389066696167
topdown,15,1016,16,0,9,45,-1,51.937738336437626,0.3311308317811623,0.6938740833295746,0.04972361542973939,0.007358462928470273,0,0,45,9,84,0,35.3988893032074
heuristic_augmented,15,1016,16,0,6,45,-1,42.100046975554065,0.14997651222293407,0.33352411278758504,0.03163084773402272,0.003332811382731868,0,0,45,6,84,0,39.1943793296814
rl,15,1016,16,0,13,45,-1,64.42534469700351,0.15732765149820532,0.37412747654490547,0.04377246570058995,0.0034961700332934516,0,0,45,13,48,0,31.04611349105835
greedy_ggcnn,15,1017,17,0,3,45,-1,32.32779955471822,0.3061002226408909,0.8889490104235633,0.03160775886647299,0.0068022271697975745,0,0,45,3,54,0,47.36605620384216
random,15,1017,17,0,7,45,-1,44.650043931852125,0.33497803407391313,0.7072708608286212,0.06893138470236784,0.007443956312753625,0,0,45,7,88,0,42.6146764755249
topdown,15,1017,17,0,10,45,-1,56.58480258910226,0.06759870544883972,0.23903518148629965,0.01576192489823932,0.0015021934544186604,0,0,45,10,88,0,36.46296525001526
heuristic_augmented,15,1017,17,0,9,45,-1,51.1710907019826,0.284454649008691,0.6139560155648487,0.08140161466188624,0.006321214422415356,0,0,45,9,86,0,36.1378173828125
rl,15,1017,17,0,12,45,-1,62.25321081060453,0.2933945946977026,0.5735398755777227,0.06220750686944474,0.00651987988217117,0,0,45,12,72,0,35.90410590171814
greedy_ggcnn,15,1018,18,0,3,45,-1,34.58187598065176,0.3190620096741087,0.7960005655047759,0.03525431387843951,0.00709026688164686,0,0,45,3,30,0,45.08204436302185
random,15,1018,18,0,9,45,-1,51.483689015027075,0.3981554924864424,0.8217865206982656,0.04176289987224643,0.009048988465600963,0,1,44,9,86,0,35.82315540313721
topdown,15,1018,18,0,11,45,-1,58.164218824574945,0.3678905877124964,0.7113211478834435,0.05016419266540032,0.008175346393611031,0,0,45,11,62,0,32.546954870224
heuristic_augmented,15,1018,18,0,10,45,-1,54.91844301415625,0.2707784929218398,0.5104392141025741,0.06895679584240674,0.006017299842707552,0,0,45,10,84,0,36.090453147888184
rl,15,1018,18,0,12,45,-1,61.41157004980082,0.21421497509955545,0.40834092938108596,0.03482957255342428,0.004760332779990121,0,0,45,12,56,0,30.412412881851196
greedy_ggcnn,15,1019,19,0,3,45,-1,33.52825598396047,0.3058720080197575,0.7638674669301984,0.03468395886341115,0.006797155733772389,0,0,45,3,56,0,45.92165970802307
random,15,1019,19,0,10,45,-1,53.39965387430087,0.3201730628495405,0.6953483720181556,0.05659242707561738,0.007623168163084297,0,3,42,10,88,0,35.965803146362305
topdown,15,1019,19,0,9,45,-1,51.41952901452837,0.4002354927357982,0.8385543776417278,0.04803763560409893,0.008894122060795515,0,0,45,9,88,0,37.68507170677185
heuristic_augmented,15,1019,19,0,10,45,-1,53.350904427645084,0.41454778617742005,0.6000393386844725,0.11647863218635743,0.00921217302616489,0,0,45,10,88,1,32.45767879486084
rl,15,1019,19,0,9,45,-1,51.48240292886783,0.3187985355660703,0.7723013825765542,0.03428493951771778,0.007084411901468229,0,0,45,9,86,0,40.24639129638672
greedy_ggcnn,15,1020,20,0,3,45,-1,35.01984748837659,0.31007625581169695,0.8312418066498293,0.04472463536527061,0.006890583462482155,0,0,45,3,58,0,43.27016592025757
random,15,1020,20,0,11,45,-1,57.40265757935216,0.26867121032390673,0.540429984407842,0.049619134006141846,0.00610616387099788,0,1,44,11,86,0,36.33696126937866
topdown,15,1020,20,0,10,45,-1,54.40259990481168,0.17870004759411756,0.4664600354109869,0.02900471534392115,0.003971112168758168,0,0,45,10,86,0,34.06837558746338
heuristic_augmented,15,1020,20,0,11,45,-1,57.79050346990793,0.37474826504601005,0.725060199395054,0.04105567075006458,0.008327739223244668,0,0,45,11,70,0,34.65888023376465
rl,15,1020,20,0,12,45,-1,61.425658480460946,0.22717075976949438,0.5619062991012052,0.03354525527404328,0.005048239105988764,0,0,45,12,76,0,34.419615507125854
greedy_ggcnn,15,1021,21,0,2,45,-1,31.605515384899093,0.6172423075504525,1.2734661024856926,0.06648230137873025,0.013716495723343389,0,0,45,2,48,0,47.76027536392212
random,15,1021,21,0,12,45,-1,61.15122786210166,0.234386068949149,0.4763543577481542,0.04340637515045696,0.005326956112480659,0,1,44,12,72,0,36.348811864852905
topdown,15,1021,21,0,8,45,-1,48.72218600735571,0.21890699632212066,0.5021939366828081,0.07938887601754703,0.0048645999182693475,0,0,45,8,88,0,35.90949821472168
heuristic_augmented,15,1021,21,0,6,45,-1,40.97844406155047,0.3107779692247531,0.6809621078497246,0.07938887601754703,0.006906177093883402,0,0,45,6,88,0,37.962470293045044
rl,15,1021,21,0,10,45,-1,54.15479437010231,0.29260281494882,0.6377712070190391,0.07547462113437914,0.006804716626716744,0,2,43,10,82,0,35.06942629814148
greedy_ggcnn,15,1022,22,0,2,45,-1,31.475459508991904,0.5322702455040476,1.2170569995148497,0.062000877218470134,0.011828227677867724,0,0,45,2,58,0,46.27730393409729
random,15,1022,22,0,11,45,-1,56.899636453428684,0.19018177328564367,0.4356411405066344,0.04963640281845096,0.004422831936875434,0,2,43,11,88,0,37.419495820999146
topdown,15,1022,22,0,9,45,-1,51.531072415193336,0.20446379240329443,0.44574452700347067,0.042655044187112745,0.0045436398311843205,0,0,45,9,88,0,35.29455375671387
heuristic_augmented,15,1022,22,0,8,45,-1,48.36684824005007,0.2165758799749259,0.48011085003253146,0.042089115097894376,0.004812797332776131,0,0,45,8,86,0,38.186890602111816
rl,15,1022,22,0,12,45,-1,56.17996079731189,0.11001960134401448,0.30990251766157306,0.020388323731739988,0.0031434171812575566,0,10,35,12,60,0,26.476466417312622
greedy_ggcnn,15,1023,23,0,2,45,-1,28.525762019041327,0.35711899047933876,0.9068141340322158,0.0524640207180431,0.007935977566207527,0,0,45,2,68,0,43.248268842697144
random,15,1023,23,0,9,45,-1,51.094913541670756,0.3925432291646093,0.8253034344193622,0.04184669513472172,0.008723182870324652,0,0,45,9,88,0,36.0321524143219
topdown,15,1023,23,0,10,45,-1,54.42210156121066,0.18894921939461942,0.424832116127888,0.0437868514133177,0.004198871542102653,0,0,45,10,88,0,35.67066788673401
heuristic_augmented,15,1023,23,0,10,45,-1,54.63205047035117,0.20397476482436838,0.3932228838831948,0.0437868514133177,0.004532772551652631,0,0,45,10,88,0,32.9537091255188
rl,15,1023,23,0,11,45,-1,57.89179753860511,0.40410123069742565,0.7925997762311797,0.07426380956187287,0.009397703039475016,0,2,43,11,78,0,35.031211853027344
greedy_ggcnn,15,1024,24,0,1,45,-1,27.035005755533447,0.21249712223327613,0.8528865734702021,0.02855203493410221,0.004722158271850581,0,0,45,1,64,0,45.30684185028076
random,15,1024,24,0,12,45,-1,61.54066640318842,0.3796667984057811,0.8893234910416306,0.03094286573943697,0.008437039964572913,0,0,45,12,84,0,39.279149293899536
topdown,15,1024,24,0,10,45,-1,54.59730497274867,0.24134751362563667,0.5615307465672061,0.04631888892329441,0.005363278080569704,0,0,45,10,88,0,40.94659471511841
heuristic_augmented,15,1024,24,0,6,45,-1,41.45847269879807,0.13076365060093983,0.39988774713340847,0.029541263336255633,0.0029058589022431074,0,0,45,6,88,0,38.073970556259155
rl,15,1024,24,0,8,45,-1,48.19561102911438,0.24219448544278033,0.60691109884381,0.030911909374831053,0.005382099676506229,0,0,45,8,88,0,36.88201189041138
greedy_ggcnn,15,1025,25,0,3,45,-1,37.441980350095044,0.3090098249524696,0.6970890590590929,0.09966371913097183,0.006866884998943769,0,0,45,3,30,1,39.024442195892334
random,15,1025,25,0,11,45,-1,57.54665331146636,0.25667334426680843,0.5755371105249165,0.0465204460615989,0.005703852094817965,0,0,45,11,86,0,36.01097226142883
topdown,15,1025,25,0,9,45,-1,51.14514506017403,0.15742746991294287,0.32199365705305616,0.036886239283334725,0.0034983882202876196,0,0,45,9,82,0,33.219810009002686
heuristic_augmented,15,1025,25,0,8,45,-1,47.853977474291916,0.39301126285402255,0.687028408942474,0.05600335056239646,0.008733583618978278,0,0,45,8,84,0,35.40891718864441
rl,15,1025,25,0,10,45,-1,54.5577326656585,0.24113366717071735,0.47356019809577227,0.05784295775504913,0.0053585259371270524,0,0,45,10,82,0,37.33279013633728
greedy_ggcnn,15,1026,26,0,5,45,-1,39.94163332818682,0.2591833359065779,0.6335763656589148,0.04915120392851159,0.0057596296868128415,0,0,45,5,48,0,39.08777856826782
random,15,1026,26,0,11,45,-1,58.029961854421686,0.3450190727891452,0.7296071896075172,0.06367167824750204,0.007667090506425448,0,0,45,11,86,0,38.04359745979309
topdown,15,1026,26,0,8,45,-1,48.035207366297215,0.17239631685135212,0.3865741280283173,0.05290818349841479,0.0038310292633633803,0,0,45,8,80,0,35.60719656944275
heuristic_augmented,15,1026,26,0,9,45,-1,50.960818217329546,0.2695908913351928,0.5851972659721902,0.035237869816866565,0.005990908696337618,0,0,45,9,86,0,35.791603565216064
rl,15,1026,26,0,11,45,-1,54.409371189328084,0.1953144053359086,0.4086984287832338,0.033694946015838015,0.005139852771997595,0,7,38,11,54,0,27.163867712020874
greedy_ggcnn,15,1027,27,0,3,45,-1,38.51419743360653,0.36290128319672454,0.8284344203564148,0.04673259350291054,0.008064472959927212,0,0,45,3,62,0,41.08290505409241
random,15,1027,27,0,12,45,-1,60.69022042927282,0.18488978536356449,0.48870320993496963,0.024038319025244465,0.004299762450315453,0,2,43,12,62,0,34.337411642074585
topdown,15,1027,27,0,9,45,-1,51.28455060482241,0.0877246975887461,0.2869786928597272,0.0166656693058277,0.0019494377241943577,0,0,45,9,84,0,37.067880630493164
heuristic_augmented,15,1027,27,0,9,45,-1,51.13037726947914,0.1648113652603812,0.4194810581413005,0.023198099892426473,0.003662474783564027,0,0,45,9,84,0,36.80176115036011
rl,15,1027,27,0,12,45,-1,54.14496685527226,0.21751657236383753,0.4311289016516528,0.051435781545124994,0.007016663624639921,0,14,31,12,62,0,23.86928415298462
greedy_ggcnn,15,1028,28,0,3,45,-1,32.222625698170106,0.5686871509149458,1.0608000370883093,0.10318594024560396,0.012637492242554352,0,0,45,3,64,0,40.440979957580566
random,15,1028,28,0,14,45,-1,66.61550357570808,0.24224821214595996,0.5583717505016219,0.05799280787975033,0.005767814574903808,0,3,42,14,52,0,34.14863657951355
topdown,15,1028,28,0,8,45,-1,48.39626444678782,0.17186777660606303,0.5186279622340576,0.027926109558716397,0.0038192839245791785,0,0,45,8,86,0,40.70701050758362
heuristic_augmented,15,1028,28,0,7,45,-1,44.64260229338192,0.18869885330899935,0.3730556469811473,0.0471505023950681,0.0041933078513110966,0,0,45,7,88,0,36.307008266448975
rl,15,1028,28,0,11,45,-1,58.9112627901546,0.14436860492267162,0.4115510503871918,0.03297420099534244,0.003281104657333446,0,1,44,11,88,0,36.63266634941101
greedy_ggcnn,15,1029,29,0,2,45,-1,31.620729004585904,0.24963549770704369,0.8057716950376045,0.025066932594111687,0.005547455504600971,0,0,45,2,44,0,43.33392810821533
random,15,1029,29,0,12,45,-1,61.685137239469086,0.3174313802654489,0.757419526859117,0.026731687986614194,0.007054030672565532,0,0,45,12,86,0,37.32728362083435
topdown,15,1029,29,0,9,45,-1,51.52962102806012,0.2251894859699048,0.404706435306081,0.04452495102431387,0.005004210799331218,0,0,45,9,86,0,33.233455181121826
heuristic_augmented,15,1029,29,0,6,45,-1,41.33006720636224,0.25496639681886035,0.5969254383956247,0.11124148584921902,0.0056659199293080074,0,0,45,6,88,0,39.27730107307434
rl,15,1029,29,0,9,45,-1,50.26979968990442,0.3451001550477718,0.6663085885545309,0.057546337715604724,0.007843185341994813,0,1,44,9,82,0,33.62242579460144
greedy_ggcnn,15,1030,30,0,2,45,-1,30.846326991105972,0.36683650444701354,0.8882552494188738,0.03504886204943737,0.008151922321044745,0,0,45,2,62,0,43.789273262023926
random,15,1030,30,0,14,45,-1,66.05786886936633,0.3410655653168276,0.6087082884350287,0.07010613553083536,0.008120608698019704,0,3,42,14,52,0,32.32963848114014
topdown,15,1030,30,0,8,45,-1,48.84806609615204,0.25596695192395685,0.5085370790345088,0.03438004987077709,0.0056881544871990415,0,0,45,8,88,0,34.66635084152222
heuristic_augmented,15,1030,30,0,7,45,-1,45.3672234270185,0.24638828649071465,0.5878668793322299,0.026920775764827726,0.005475295255349215,0,0,45,7,86,0,39.81739115715027
rl,15,1030,30,0,12,45,-1,61.48597484589639,0.4370125770517732,0.7351393341652404,0.05479679434204048,0.009711390601150515,0,0,45,12,74,0,33.93747162818909
greedy_ggcnn,15,1031,31,0,5,45,-1,41.695711640558244,0.3421441797208713,0.8101603884600918,0.03968158415990446,0.00760320399379714,0,0,45,5,68,0,39.10624027252197
random,15,1031,31,0,13,45,-1,63.73645083760699,0.3917745811964966,0.8134210886236484,0.03858631749136348,0.00911103677201155,0,2,43,13,66,0,33.555256366729736
topdown,15,1031,31,0,9,45,-1,52.20223503118029,0.3488824844098386,0.6984681476241195,0.03419814171834196,0.007752944097996413,0,0,45,9,88,0,37.448065519332886
heuristic_augmented,15,1031,31,0,9,45,-1,51.87332661468315,0.29333669265839935,0.6872441932670743,0.0291408889971962,0.006518593170186652,0,0,45,9,88,0,38.157310247421265
rl,15,1031,31,0,9,45,-1,51.129439389552616,0.20528030522365437,0.5008005277958485,0.045812286939870134,0.004561784560525653,0,0,45,9,76,0,39.42709732055664
greedy_ggcnn,15,1032,32,0,2,45,-1,27.97593812070585,0.3720309396470749,0.8313948348215887,0.09669708013657882,0.008267354214379442,0,0,45,2,80,1,43.37226581573486
random,15,1032,32,0,10,45,-1,53.79007554971871,0.5149622251406358,1.0210858086261003,0.05790177555761995,0.011703686935014451,0,1,44,10,88,0,40.29715943336487
topdown,15,1032,32,0,11,45,-1,57.72370054061426,0.2881497296928333,0.5405513863988118,0.07407792718626152,0.0064033273265074065,0,0,45,11,88,0,38.681694746017456
heuristic_augmented,15,1032,32,0,10,45,-1,54.77659469112744,0.1317026544362414,0.383323102199561,0.028409398240692312,0.002926725654138698,0,0,45,10,86,0,38.025076389312744
rl,15,1032,32,0,10,45,-1,54.505219387262954,0.2673903063684971,0.643520501801382,0.02787941237004893,0.005942006808188825,0,0,45,10,78,0,34.70640325546265
greedy_ggcnn,15,1033,33,0,4,45,-1,36.76634956305298,0.2968252184735027,0.6461466139030007,0.03649687220124333,0.006596115966077837,0,0,45,4,52,0,39.53111147880554
random,15,1033,33,0,9,45,-1,50.92464113608302,0.3376794319584698,0.6503970862827373,0.04727280430083192,0.0076745325445106765,0,1,44,9,88,0,36.02880120277405
topdown,15,1033,33,0,10,45,-1,54.957333141289844,0.2413334293550372,0.5081094190298715,0.04516930335881419,0.005362965096778605,0,0,45,10,88,0,34.6118438243866
heuristic_augmented,15,1033,33,0,7,45,-1,44.88797458687825,0.34601270656085353,0.6774377587767042,0.05786432025089607,0.007689171256907856,0,0,45,7,86,0,37.320066928863525
rl,15,1033,33,0,10,45,-1,54.46723274061723,0.26638362969134827,0.5095171575899456,0.03744613407843027,0.005919636215363295,0,0,45,10,76,0,35.35500931739807
greedy_ggcnn,15,1034,34,0,3,45,-1,33.14779245146826,0.4361037742658683,0.8261340359396019,0.05423894634252309,0.009691194983685963,0,0,45,3,42,0,39.90066123008728
random,15,1034,34,0,14,45,-1,65.98411405219565,0.2379429739021645,0.5630564379906847,0.03684666481586756,0.005665308902432488,0,3,42,14,80,0,33.91981863975525
topdown,15,1034,34,0,7,45,-1,45.967961499977754,0.39601925001111116,0.7705843914681643,0.04912091493269558,0.008800427778024693,0,0,45,7,88,0,38.851539850234985
heuristic_augmented,15,1034,34,0,3,45,-1,31.635297796983856,0.2023511015080795,0.5409525026721388,0.04170551590679452,0.004496691144623989,0,0,45,3,88,0,42.199228048324585
rl,15,1034,34,0,10,45,-1,54.18498455193436,0.28750772403279357,0.5842675336637397,0.0526305231864404,0.0063890605340620795,0,0,45,10,88,0,37.16826629638672
greedy_ggcnn,15,1035,35,0,1,45,-1,27.196398727016902,0.4318006364915493,0.9487154063755371,0.04400237417831024,0.009595569699812206,0,0,45,1,62,0,42.57140302658081
random,15,1035,35,0,10,45,-1,54.576351495313006,0.33182425234347457,0.6216479595281456,0.033695350516599554,0.0077168430777552225,0,2,43,10,88,0,35.61970376968384
topdown,15,1035,35,0,4,45,-1,34.84223305918753,0.41888347040622853,0.8696311992950602,0.03217788861039468,0.009308521564582856,0,0,45,4,88,0,37.24612331390381
